seq,kind,hw_valid,hw_timestamp,handler_receipt_qpc,encode_start_qpc,present_submitted_qpc,hw_to_receipt_us,receipt_to_encode_us,encode_to_present_us,receipt_to_present_us,hw_to_present_us
2385,update,true,264900764269,264900765038,264900765145,264900775777,32.042,4.458,443.000,447.458,479.500
2386,update,true,264900953262,264900953946,264900954053,264900965172,28.500,4.458,463.292,467.750,496.250
2387,update,true,264901148146,264901148887,264901148999,264901155938,30.875,4.667,289.125,293.792,324.667
2388,update,true,264901326432,264901327206,264901327314,264901335146,32.250,4.500,326.333,330.833,363.083
2389,update,true,264901515776,264901516689,264901516793,264901523925,38.042,4.333,297.167,301.500,339.542
2390,update,true,264901707716,264901708460,264901708568,264901715718,31.000,4.500,297.917,302.417,333.417
2391,update,true,264901897450,264901898391,264901898504,264901906150,39.208,4.708,318.583,323.292,362.500
2392,update,true,264902087348,264902088087,264902088195,264902095891,30.792,4.500,320.667,325.167,355.958
2393,update,true,264902275081,264902275757,264902275854,264902282751,28.167,4.042,287.375,291.417,319.583
2394,update,true,264902471288,264902471984,264902472088,264902482027,29.000,4.333,414.125,418.458,447.458
2395,update,true,264902660527,264902661487,264902661621,264902670293,40.000,5.583,361.333,366.917,406.917
2396,update,true,264902853313,264902854345,264902854485,264902863894,43.000,5.833,392.042,397.875,440.875
2397,update,true,264903043359,264903044298,264903044418,264903053932,39.125,5.000,396.417,401.417,440.542
2398,update,true,264903228362,264903229112,264903229219,264903236671,31.250,4.458,310.500,314.958,346.208
2399,update,true,264903420028,264903420872,264903420989,264903431143,35.167,4.875,423.083,427.958,463.125
2400,update,true,264903615847,264903616897,264903617027,264903625583,43.750,5.417,356.500,361.917,405.667
2401,update,true,264903813875,264903814798,264903814926,264903824469,38.458,5.333,397.625,402.958,441.417
2402,update,true,264904020803,264904021895,264904022049,264904031562,45.500,6.417,396.375,402.792,448.292
2403,update,true,264904214075,264904215019,264904215155,264904223644,39.333,5.667,353.708,359.375,398.708
2404,update,true,264904426459,264904427120,264904427221,264904434448,27.542,4.208,301.125,305.333,332.875
2405,update,true,264904558959,264904559893,264904559984,264904566664,38.917,3.792,278.333,282.125,321.042
2406,update,true,264904750463,264904751439,264904751575,264904760660,40.667,5.667,378.542,384.208,424.875
2407,update,true,264904942439,264904943344,264904943463,264904951211,37.708,4.958,322.833,327.792,365.500
2408,update,true,264905126120,264905126811,264905126910,264905132978,28.792,4.125,252.833,256.958,285.750
2409,update,true,264905323656,264905324478,264905324564,264905332119,34.250,3.583,314.792,318.375,352.625
2410,update,true,264905512389,264905513050,264905513135,264905519122,27.542,3.542,249.458,253.000,280.542
2411,update,true,264905699915,264905700338,264905700397,264905705262,17.625,2.458,202.708,205.167,222.792
2412,update,true,264905891118,264905891648,264905891714,264905896444,22.083,2.750,197.083,199.833,221.917
2413,update,true,264906078217,264906078791,264906078867,264906086719,23.917,3.167,327.167,330.333,354.250
2414,update,true,264906277355,264906277759,264906277816,264906282512,16.833,2.375,195.667,198.042,214.875
2415,update,true,264906462764,264906463115,264906463173,264906468036,14.625,2.417,202.625,205.042,219.667
2416,update,true,264906652280,264906652909,264906652991,264906658349,26.208,3.417,223.250,226.667,252.875
2417,update,true,264906842260,264906842759,264906842831,264906848023,20.792,3.000,216.333,219.333,240.125
2418,update,true,264907032148,264907032503,264907032562,264907036774,14.792,2.458,175.500,177.958,192.750
2419,update,true,264907248806,264907249600,264907249716,264907257379,33.083,4.833,319.292,324.125,357.208
2420,update,true,264907428662,264907429203,264907429279,264907435180,22.542,3.167,245.875,249.042,271.583
2421,update,true,264907639035,264907639580,264907639671,264907645452,22.708,3.792,240.875,244.667,267.375
2422,update,true,264907847202,264907847838,264907847917,264907854746,26.500,3.292,284.542,287.833,314.333
2423,update,true,264908043775,264908044353,264908044449,264908051774,24.083,4.000,305.208,309.208,333.292
2424,update,true,264908274081,264908274700,264908274782,264908281116,25.792,3.417,263.917,267.333,293.125
2425,update,true,264908365592,264908366183,264908366260,264908372449,24.625,3.208,257.875,261.083,285.708
2426,update,true,264908556480,264908557321,264908557452,264908565632,35.042,5.458,340.833,346.292,381.333
2427,update,true,264908746300,264908747429,264908747553,264908756629,47.042,5.167,378.167,383.333,430.375
2428,update,true,264908940868,264908941983,264908942124,264908951500,46.458,5.875,390.667,396.542,443.000
2429,update,true,264909129186,264909130129,264909130262,264909138767,39.292,5.542,354.375,359.917,399.208
2430,update,true,264909316294,264909316930,264909317025,264909325940,26.500,3.958,371.458,375.417,401.917
2431,update,true,264909504425,264909505063,264909505164,264909512067,26.583,4.208,287.625,291.833,318.417
2432,update,true,264909699765,264909700365,264909700460,264909709654,25.000,3.958,383.083,387.042,412.042
2433,update,true,264909895369,264909896750,264909897483,264909910840,57.542,30.542,556.542,587.083,644.625
2434,update,true,264910086000,264910087167,264910087289,264910099405,48.625,5.083,504.833,509.917,558.542
2435,update,true,264910285328,264910286405,264910286536,264910299084,44.875,5.458,522.833,528.292,573.167
2436,update,true,264910471703,264910472462,264910472570,264910483607,31.625,4.500,459.875,464.375,496.000
2437,update,true,264910665529,264910667680,264910667930,264910687757,89.625,10.417,826.125,836.542,926.167
2438,update,true,264910850883,264910852188,264910852374,264910864594,54.375,7.750,509.167,516.917,571.292
2439,update,true,264911063895,264911065595,264911065799,264911082990,70.833,8.500,716.292,724.792,795.625
2440,update,true,264911253571,264911255032,264911255269,264911268022,60.875,9.875,531.375,541.250,602.125
2441,update,true,264911449021,264911451160,264911451437,264911469661,89.125,11.542,759.333,770.875,860.000
2442,update,true,264911648498,264911650446,264911650659,264911665196,81.167,8.875,605.708,614.583,695.750
2443,update,true,264911858712,264911860199,264911860387,264911872904,61.958,7.833,521.542,529.375,591.333
2444,update,true,264912052698,264912054349,264912054560,264912068085,68.792,8.792,563.542,572.333,641.125
2445,update,true,264912246630,264912248115,264912248300,264912260690,61.875,7.708,516.250,523.958,585.833
2446,update,true,264912363816,264912364741,264912364853,264912372964,38.542,4.667,337.958,342.625,381.167
2447,update,true,264912553330,264912554261,264912554512,264912562475,38.792,10.458,331.792,342.250,381.042
2448,update,true,264912745474,264912746175,264912746273,264912754022,29.208,4.083,322.875,326.958,356.167
2449,update,true,264912935216,264912935763,264912935853,264912942239,22.792,3.750,266.083,269.833,292.625
2450,update,true,264913128658,264913129274,264913129356,264913135258,25.667,3.417,245.917,249.333,275.000
2451,update,true,264913319282,264913320081,264913320160,264913327430,33.292,3.292,302.917,306.208,339.500
2452,update,true,264913510153,264913510700,264913510780,264913516928,22.792,3.333,256.167,259.500,282.292
2453,update,true,264913699998,264913700509,264913700594,264913710192,21.292,3.542,399.917,403.458,424.750
2454,update,true,264913888048,264913888575,264913888670,264913897096,21.958,3.958,351.083,355.042,377.000
2455,update,true,264914083638,264914084284,264914084380,264914095063,26.917,4.000,445.125,449.125,476.042
2456,update,true,264914264294,264914264816,264914264899,264914270502,21.750,3.458,233.458,236.917,258.667
2457,update,true,264914461023,264914462568,264914462750,264914478807,64.375,7.583,669.042,676.625,741.000
2458,update,true,264914662208,264914663379,264914663554,264914700592,48.792,7.292,1543.250,1550.542,1599.333
2459,update,true,264914861335,264914861971,264914862073,264914891267,26.500,4.250,1216.417,1220.667,1247.167
2460,update,true,264915064186,264915064817,264915064916,264915093581,26.292,4.125,1194.375,1198.500,1224.792
2461,update,true,264915265423,264915267581,264915267707,264915300055,89.917,5.250,1347.833,1353.083,1443.000
2462,update,true,264915451161,264915453070,264915453311,264915486444,79.542,10.042,1380.542,1390.583,1470.125
2463,update,true,264915629660,264915631371,264915631626,264915649243,71.292,10.625,734.042,744.667,815.958
2464,update,true,264915837292,264915838814,264915839019,264915855540,63.417,8.542,688.375,696.917,760.333
2465,update,true,264916015255,264916016681,264916016846,264916034438,59.417,6.875,733.000,739.875,799.292
2466,update,true,264916167391,264916168219,264916168335,264916178824,34.500,4.833,437.042,441.875,476.375
2467,update,true,264916360237,264916361101,264916361239,264916372632,36.000,5.750,474.708,480.458,516.458
2468,update,true,264916556352,264916557109,264916557244,264916568205,31.542,5.625,456.708,462.333,493.875
2469,update,true,264916747556,264916748431,264916748545,264916758414,36.458,4.750,411.208,415.958,452.417
2470,update,true,264916943214,264916944169,264916944301,264916954210,39.792,5.500,412.875,418.375,458.167
2471,update,true,264917130647,264917131889,264917132096,264917147426,51.750,8.625,638.750,647.375,699.125
2472,update,true,264917320715,264917322157,264917322323,264917337307,60.083,6.917,624.333,631.250,691.333
2473,update,true,264917508038,264917509316,264917509496,264917524657,53.250,7.500,631.708,639.208,692.458
2474,update,true,264917695814,264917697118,264917697312,264917712474,54.333,8.083,631.750,639.833,694.167
2475,update,true,264917890099,264917891316,264917891519,264917908765,50.708,8.458,718.583,727.042,777.750
2476,update,true,264918091806,264918093225,264918093447,264918109131,59.125,9.250,653.500,662.750,721.875
2477,update,true,264918287903,264918289379,264918289596,264918306228,61.500,9.042,693.000,702.042,763.542
2478,update,true,264918462324,264918463578,264918463771,264918474824,52.250,8.042,460.542,468.583,520.833
2479,update,true,264918654021,264918655651,264918655868,264918671343,67.917,9.042,644.792,653.833,721.750
2480,update,true,264918838152,264918839833,264918840071,264918857772,70.042,9.917,737.542,747.458,817.500
2481,update,true,264919034575,264919036264,264919036447,264919052342,70.375,7.625,662.292,669.917,740.292
2482,update,true,264919237118,264919239083,264919239291,264919255291,81.875,8.667,666.667,675.333,757.208
2483,update,true,264919430990,264919433026,264919433249,264919450610,84.833,9.292,723.375,732.667,817.500
2484,update,true,264919626413,264919627824,264919628048,264919642784,58.792,9.333,614.000,623.333,682.125
2485,update,true,264919820724,264919822013,264919822154,264919835592,53.708,5.875,559.917,565.792,619.500
2486,update,true,264919966511,264919967310,264919967416,264919977123,33.292,4.417,404.458,408.875,442.167
2487,update,true,264920162986,264920163777,264920163919,264920173215,32.958,5.917,387.333,393.250,426.208
2488,update,true,264920359783,264920360546,264920360646,264920371147,31.792,4.167,437.542,441.708,473.500
2489,update,true,264920549625,264920550331,264920550430,264920561434,29.417,4.125,458.500,462.625,492.042
2490,update,true,264920731948,264920732591,264920732685,264920741063,26.792,3.917,349.083,353.000,379.792
2491,update,true,264920923449,264920924365,264920924488,264920935050,38.167,5.125,440.083,445.208,483.375
2492,update,true,264921115660,264921116691,264921116814,264921128048,42.958,5.125,468.083,473.208,516.167
2493,update,true,264921302354,264921303329,264921303459,264921314035,40.625,5.417,440.667,446.083,486.708
2494,update,true,264921497928,264921498838,264921498975,264921510783,37.917,5.708,492.000,497.708,535.625
2495,update,true,264921685110,264921685920,264921686045,264921697329,33.750,5.208,470.167,475.375,509.125
2496,update,true,264921882990,264921883828,264921883939,264921894339,34.917,4.625,433.333,437.958,472.875
2497,update,true,264922064879,264922065510,264922065591,264922072317,26.292,3.375,280.250,283.625,309.917
2498,update,true,264922260494,264922261275,264922261401,264922270929,32.542,5.250,397.000,402.250,434.792
2499,update,true,264922451972,264922452989,264922453115,264922464189,42.375,5.250,461.417,466.667,509.042
2500,update,true,264922667381,264922668228,264922668362,264922676521,35.292,5.583,339.958,345.542,380.833
2501,update,true,264922852866,264922854104,264922854219,264922864991,51.583,4.792,448.833,453.625,505.208
2502,update,true,264923055613,264923056872,264923057072,264923070147,52.458,8.333,544.792,553.125,605.583
2503,update,true,264923234139,264923235903,264923236123,264923251976,73.500,9.167,660.542,669.708,743.208
2504,update,true,264923428926,264923430424,264923430583,264923445126,62.417,6.625,605.958,612.583,675.000
2505,update,true,264923624213,264923625801,264923625954,264923640931,66.167,6.375,624.042,630.417,696.583
2506,update,true,264923834348,264923835121,264923835218,264923845713,32.208,4.042,437.292,441.333,473.542
2507,update,true,264923966050,264923966792,264923966893,264923977182,30.917,4.208,428.708,432.917,463.833
2508,update,true,264924159653,264924160355,264924160457,264924170959,29.250,4.250,437.583,441.833,471.083
2509,update,true,264924353086,264924353723,264924353828,264924362113,26.542,4.375,345.208,349.583,376.125
2510,update,true,264924543137,264924544022,264924544133,264924554329,36.875,4.625,424.833,429.458,466.333
2511,update,true,264924749664,264924751388,264924751570,264924763802,71.833,7.583,509.667,517.250,589.083
2512,update,true,264924926239,264924926849,264924926960,264924939566,25.417,4.625,525.250,529.875,555.292
2513,update,true,264925113634,264925114723,264925114866,264925126001,45.375,5.958,463.958,469.917,515.292
2514,update,true,264925299767,264925300610,264925300720,264925312522,35.125,4.583,491.750,496.333,531.458
2515,update,true,264925488461,264925490174,264925490863,264925502504,71.375,28.708,485.042,513.750,585.125
2516,update,true,264925683997,264925684537,264925684636,264925694326,22.500,4.125,403.750,407.875,430.375
2517,update,true,264925895116,264925896376,264925896620,264925912881,52.500,10.167,677.542,687.708,740.208
2518,update,true,264926082556,264926083484,264926083649,264926095241,38.667,6.875,483.000,489.875,528.542
2519,update,true,264926263948,264926265369,264926265571,264926277888,59.208,8.417,513.208,521.625,580.833
2520,update,true,264926453950,264926455669,264926455879,264926472339,71.625,8.750,685.833,694.583,766.208
2521,update,true,264926645542,264926646852,264926647010,264926659661,54.583,6.583,527.125,533.708,588.292
2522,update,true,264926864437,264926865585,264926865730,264926877494,47.833,6.042,490.167,496.208,544.042
2523,update,true,264927038631,264927039665,264927039798,264927052589,43.083,5.542,532.958,538.500,581.583
2524,update,true,264927265027,264927266016,264927266147,264927277659,41.208,5.458,479.667,485.125,526.333
2525,update,true,264927437359,264927438311,264927438439,264927450229,39.667,5.333,491.250,496.583,536.250
2526,update,true,264927638659,264927640382,264927640504,264927651234,71.792,5.083,447.083,452.167,523.958
2527,update,true,264927820839,264927822251,264927822428,264927837659,58.833,7.375,634.625,642.000,700.833
2528,update,true,264927960397,264927961145,264927961232,264927969248,31.167,3.625,334.000,337.625,368.792
2529,update,true,264928157941,264928158900,264928159023,264928168625,39.958,5.125,400.083,405.208,445.167
2530,update,true,264928349041,264928349731,264928349831,264928357060,28.750,4.167,301.208,305.375,334.125
2531,update,true,264928543230,264928544561,264928544741,264928555551,55.458,7.500,450.417,457.917,513.375
2532,update,true,264928734630,264928735861,264928735983,264928749815,51.292,5.083,576.333,581.417,632.708
2533,update,true,264928926888,264928928144,264928928324,264928940640,52.333,7.500,513.167,520.667,573.000
2534,update,true,264929098190,264929098885,264929098979,264929105744,28.958,3.917,281.875,285.792,314.750
2535,update,true,264929298926,264929299647,264929299747,264929307252,30.042,4.167,312.708,316.875,346.917
2536,update,true,264929480772,264929481428,264929481518,264929487874,27.333,3.750,264.833,268.583,295.917
2537,update,true,264929679081,264929679467,264929679532,264929687037,16.083,2.708,312.708,315.417,331.500
2538,update,true,264929867853,264929868234,264929868303,264929873405,15.875,2.875,212.583,215.458,231.333
2539,update,true,264930054562,264930055109,264930055185,264930061035,22.792,3.167,243.750,246.917,269.708
2540,update,true,264930271242,264930271767,264930271838,264930279679,21.875,2.958,326.708,329.667,351.542
2541,update,true,264930477193,264930477701,264930477780,264930486417,21.167,3.292,359.875,363.167,384.333
2542,update,true,264930661326,264930661825,264930661900,264930667494,20.792,3.125,233.083,236.208,257.000
2543,update,true,264930859658,264930860227,264930860319,264930867047,23.708,3.833,280.333,284.167,307.875
2544,update,true,264931057146,264931057672,264931057772,264931065920,21.917,4.167,339.500,343.667,365.583
2545,update,true,264931250280,264931251147,264931251253,264931260122,36.125,4.417,369.542,373.958,410.083
2546,update,true,264931466178,264931466946,264931467061,264931474722,32.000,4.792,319.208,324.000,356.000
2547,update,true,264931662215,264931662873,264931662961,264931670070,27.417,3.667,296.208,299.875,327.292
2548,update,true,264931832731,264931833705,264931833843,264931843882,40.583,5.750,418.292,424.042,464.625
2549,update,true,264931960967,264931961519,264931961608,264931968700,23.000,3.708,295.500,299.208,322.208
2550,update,true,264932148829,264932149584,264932149683,264932157439,31.458,4.125,323.167,327.292,358.750
2551,update,true,264932348212,264932349376,264932349511,264932358949,48.500,5.625,393.250,398.875,447.375
2552,update,true,264932545115,264932547214,264932547501,264932559691,87.458,11.958,507.917,519.875,607.333
2553,update,true,264932738387,264932739684,264932739867,264932753245,54.042,7.625,557.417,565.042,619.083
2554,update,true,264932901914,264932903913,264932904030,264932913317,83.292,4.875,386.958,391.833,475.125
2555,update,true,264933097708,264933098351,264933098441,264933105076,26.792,3.750,276.458,280.208,307.000
2556,update,true,264933287876,264933288419,264933288501,264933294036,22.625,3.417,230.625,234.042,256.667
2557,update,true,264933480773,264933481538,264933481651,264933490871,31.875,4.708,384.167,388.875,420.750
2558,update,true,264933678613,264933679100,264933679181,264933686874,20.292,3.375,320.542,323.917,344.208
2559,update,true,264933862313,264933862878,264933862970,264933869244,23.542,3.833,261.417,265.250,288.792
2560,update,true,264934045877,264934046611,264934046716,264934053742,30.583,4.375,292.750,297.125,327.708
2561,update,true,264934238910,264934239949,264934240069,264934249613,43.292,5.000,397.667,402.667,445.958
2562,update,true,264934455413,264934456014,264934456106,264934462765,25.042,3.833,277.458,281.292,306.333
2563,update,true,264934645870,264934646689,264934646810,264934654511,34.125,5.042,320.875,325.917,360.042
2564,update,true,264934854826,264934855669,264934855776,264934863337,35.125,4.458,315.042,319.500,354.625
2565,update,true,264935041508,264935042143,264935042250,264935049573,26.458,4.458,305.125,309.583,336.042
2566,update,true,264935264846,264935265630,264935265722,264935273367,32.667,3.833,318.542,322.375,355.042
2567,update,true,264935445004,264935445788,264935445905,264935454936,32.667,4.875,376.292,381.167,413.833
2568,update,true,264935624277,264935626066,264935626279,264935640996,74.542,8.875,613.208,622.083,696.625
2569,update,true,264935762749,264935763398,264935763518,264935773253,27.042,5.000,405.625,410.625,437.667
2570,update,true,264935956697,264935957474,264935957601,264935965526,32.375,5.292,330.208,335.500,367.875
2571,update,true,264936147867,264936148739,264936148857,264936157275,36.333,4.917,350.750,355.667,392.000
2572,update,true,264936341083,264936342344,264936342644,264936355882,52.542,12.500,551.583,564.083,616.625
2573,update,true,264936530245,264936531569,264936531737,264936545247,55.167,7.000,562.917,569.917,625.083
2574,update,true,264936903640,264936905758,264936906032,264936922790,88.250,11.417,698.250,709.667,797.917
2575,update,true,264937089737,264937091791,264937091988,264937106106,85.583,8.208,588.250,596.458,682.042
2576,update,true,264937290105,264937291960,264937292187,264937305708,77.292,9.458,563.375,572.833,650.125
2577,update,true,264937479085,264937480939,264937481154,264937495544,77.250,8.958,599.583,608.542,685.792
2578,update,true,264937667505,264937669772,264937670021,264937686131,94.458,10.375,671.250,681.625,776.083
2579,update,true,264937860462,264937862411,264937862623,264937877540,81.208,8.833,621.542,630.375,711.583
2580,update,true,264938051150,264938053180,264938053398,264938068078,84.583,9.083,611.667,620.750,705.333
2581,update,true,264938236004,264938237827,264938238035,264938252122,75.958,8.667,586.958,595.625,671.583
2582,update,true,264938422680,264938424103,264938424248,264938436274,59.292,6.042,501.083,507.125,566.417
2583,update,true,264938633759,264938635233,264938635382,264938648777,61.417,6.208,558.125,564.333,625.750
2584,update,true,264938829185,264938831072,264938831296,264938846913,78.625,9.333,650.708,660.042,738.667
2585,update,true,264939019212,264939020278,264939020414,264939029962,44.417,5.667,397.833,403.500,447.917
2586,update,true,264939215145,264939216522,264939216653,264939224942,57.375,5.458,345.375,350.833,408.208
2587,update,true,264939366973,264939367992,264939368121,264939376466,42.458,5.375,347.708,353.083,395.542
2588,update,true,264939562288,264939563436,264939563590,264939574870,47.833,6.417,470.000,476.417,524.250
2589,update,true,264939750356,264939751622,264939751778,264939766602,52.750,6.500,617.667,624.167,676.917
2590,update,true,264939939507,264939940539,264939940675,264939951589,43.000,5.667,454.750,460.417,503.417
2591,update,true,264940135050,264940136161,264940136291,264940147497,46.292,5.417,466.917,472.333,518.625
2592,update,true,264940321918,264940323008,264940323139,264940333377,45.417,5.458,426.583,432.042,477.458
2593,update,true,264940509290,264940510337,264940510456,264940520848,43.625,4.958,433.000,437.958,481.583
2594,update,true,264940703176,264940704090,264940704223,264940713818,38.083,5.542,399.792,405.333,443.417
2595,update,true,264940888154,264940888885,264940888974,264940897324,30.458,3.708,347.917,351.625,382.083
2596,update,true,264941079985,264941080880,264941081001,264941091385,37.292,5.042,432.667,437.708,475.000
2597,update,true,264941278336,264941278816,264941278890,264941285268,20.000,3.083,265.750,268.833,288.833
2598,update,true,264941466053,264941466458,264941466523,264941472044,16.875,2.708,230.042,232.750,249.625
2599,update,true,264941651292,264941651931,264941652006,264941659790,26.625,3.125,324.333,327.458,354.083
2600,update,true,264941843771,264941844350,264941844434,264941852179,24.125,3.500,322.708,326.208,350.333
2601,update,true,264942045171,264942045771,264942045844,264942052631,25.000,3.042,282.792,285.833,310.833
2602,update,true,264942247616,264942248080,264942248144,264942254678,19.333,2.667,272.250,274.917,294.250
2603,update,true,264942444458,264942444905,264942444969,264942452159,18.625,2.667,299.583,302.250,320.875
2604,update,true,264942637165,264942637554,264942637616,264942643400,16.208,2.583,241.000,243.583,259.792
2605,update,true,264942836798,264942837240,264942837310,264942843440,18.417,2.917,255.417,258.333,276.750
2606,update,true,264943032620,264943033052,264943033115,264943039358,18.000,2.625,260.125,262.750,280.750
2607,update,true,264943228560,264943229484,264943229605,264943238803,38.500,5.042,383.250,388.292,426.792
2608,update,true,264943365248,264943366043,264943366128,264943374491,33.125,3.542,348.458,352.000,385.125
2609,update,true,264943555247,264943556203,264943556313,264943565754,39.833,4.583,393.375,397.958,437.792
2610,update,true,264943743697,264943744713,264943744828,264943753702,42.333,4.792,369.750,374.542,416.875
2611,update,true,264943937763,264943938792,264943938912,264943948003,42.875,5.000,378.792,383.792,426.667
2612,update,true,264944126744,264944127676,264944127797,264944137358,38.833,5.042,398.375,403.417,442.250
2613,update,true,264944317255,264944318081,264944318191,264944327461,34.417,4.583,386.250,390.833,425.250
2614,update,true,264944507746,264944508661,264944508757,264944517458,38.125,4.000,362.542,366.542,404.667
2615,update,true,264944697943,264944698833,264944698953,264944708655,37.083,5.000,404.250,409.250,446.333
2616,update,true,264944887071,264944887916,264944888028,264944897909,35.208,4.667,411.708,416.375,451.583
2617,update,true,264945081196,264945082066,264945082191,264945091535,36.250,5.208,389.333,394.542,430.792
2618,update,true,264945266936,264945267791,264945267903,264945274688,35.625,4.667,282.708,287.375,323.000
2619,update,true,264945455115,264945455981,264945456079,264945465155,36.083,4.083,378.167,382.250,418.333
2620,update,true,264945644954,264945645830,264945645920,264945655963,36.500,3.750,418.458,422.208,458.708
2621,update,true,264945849096,264945850155,264945850292,264945861761,44.125,5.708,477.875,483.583,527.708
2622,update,true,264946042862,264946043577,264946043672,264946052622,29.792,3.958,372.917,376.875,406.667
2623,update,true,264946228333,264946228855,264946228934,264946235217,21.750,3.292,261.792,265.083,286.833
2624,update,true,264946438817,264946439422,264946439502,264946447621,25.208,3.333,338.292,341.625,366.833
2625,update,true,264946643091,264946643720,264946643800,264946651286,26.208,3.333,311.917,315.250,341.458
2626,update,true,264946859081,264946859884,264946860003,264946870026,33.458,4.958,417.625,422.583,456.042
2627,update,true,264947030838,264947031578,264947031690,264947038978,30.833,4.667,303.667,308.333,339.167
2628,update,true,264947211636,264947212733,264947212866,264947222386,45.708,5.542,396.667,402.208,447.917
2629,update,true,264947359295,264947360131,264947360247,264947369505,34.833,4.833,385.750,390.583,425.417
2630,update,true,264947549333,264947550231,264947550349,264947559645,37.417,4.917,387.333,392.250,429.667
2631,update,true,264947742119,264947743048,264947743167,264947751424,38.708,4.958,344.042,349.000,387.708
2632,update,true,264947928051,264947929132,264947929287,264947938764,45.042,6.458,394.875,401.333,446.375
2633,update,true,264948118228,264948119242,264948119368,264948129195,42.250,5.250,409.458,414.708,456.958
2634,update,true,264948311342,264948312362,264948312490,264948321917,42.500,5.333,392.792,398.125,440.625
2635,update,true,264948506730,264948508172,264948508351,264948519950,60.083,7.458,483.292,490.750,550.833
2636,update,true,264948694612,264948695646,264948695805,264948705571,43.083,6.625,406.917,413.542,456.625
2637,update,true,264948884413,264948885463,264948885618,264948898554,43.750,6.458,539.000,545.458,589.208
2638,update,true,264949085415,264949086587,264949086774,264949101316,48.833,7.792,605.917,613.708,662.542
2639,update,true,264949268226,264949269443,264949269622,264949283281,50.708,7.458,569.125,576.583,627.292
2640,update,true,264949457212,264949458682,264949458861,264949471512,61.250,7.458,527.125,534.583,595.833
2641,update,true,264949643839,264949645349,264949645538,264949659350,62.917,7.875,575.500,583.375,646.292
2642,update,true,264949842006,264949843583,264949843845,264949862933,65.708,10.917,795.333,806.250,871.958
2643,update,true,264950032486,264950034802,264950035050,264950054018,96.500,10.333,790.333,800.667,897.167
2644,update,true,264950248289,264950251067,264950251330,264950271353,115.750,10.958,834.292,845.250,961.000
2645,update,true,264950434548,264950436571,264950436806,264950455118,84.292,9.792,763.000,772.792,857.083
2646,update,true,264950636213,264950638112,264950638332,264950654210,79.125,9.167,661.583,670.750,749.875
2647,update,true,264950836802,264950838690,264950838911,264950854732,78.667,9.208,659.208,668.417,747.083
2648,update,true,264951010666,264951011778,264951011911,264951025767,46.333,5.542,577.333,582.875,629.208
2649,update,true,264951161401,264951162267,264951162388,264951170826,36.083,5.042,351.583,356.625,392.708
2650,update,true,264951357057,264951358000,264951358136,264951367929,39.292,5.667,408.042,413.708,453.000
2651,update,true,264951552983,264951553933,264951554095,264951564795,39.583,6.750,445.833,452.583,492.167
2652,update,true,264951744586,264951746019,264951746201,264951764576,59.708,7.583,765.625,773.208,832.917
2653,update,true,264952117270,264952119562,264952119792,264952138176,95.500,9.583,766.000,775.583,871.083
2654,update,true,264952307933,264952310081,264952310315,264952326542,89.500,9.750,676.125,685.875,775.375
2655,update,true,264952497821,264952499993,264952500213,264952515659,90.500,9.167,643.583,652.750,743.250
2656,update,true,264952699572,264952700791,264952700994,264952712588,50.792,8.458,483.083,491.542,542.333
2657,update,true,264952875954,264952877463,264952877622,264952890940,62.875,6.625,554.917,561.542,624.417
2658,update,true,264953071525,264953072478,264953072609,264953080330,39.708,5.458,321.708,327.167,366.875
2659,update,true,264953260508,264953261863,264953262032,264953272586,56.458,7.042,439.750,446.792,503.250
2660,update,true,264953449491,264953450638,264953450770,264953460204,47.792,5.500,393.083,398.583,446.375
2661,update,true,264953670708,264953671906,264953672061,264953682486,49.917,6.458,434.375,440.833,490.750
2662,update,true,264953866845,264953867855,264953868010,264953879445,42.083,6.458,476.458,482.917,525.000
2663,update,true,264954051697,264954052581,264954052685,264954061609,36.833,4.333,371.833,376.167,413.000
2664,update,true,264954237829,264954239284,264954239494,264954251856,60.625,8.750,515.083,523.833,584.458
2665,update,true,264954468437,264954469728,264954469893,264954480438,53.792,6.875,439.375,446.250,500.042
2666,update,true,264954655211,264954656212,264954656334,264954665018,41.708,5.083,361.833,366.917,408.625
2667,update,true,264954854613,264954856008,264954856149,264954867219,58.125,5.875,461.250,467.125,525.250
2668,update,true,264955012761,264955014353,264955014558,264955028502,66.333,8.542,581.000,589.542,655.875
2669,update,true,264955157959,264955158611,264955158715,264955166771,27.167,4.333,335.667,340.000,367.167
2670,update,true,264955547734,264955549153,264955549341,264955562564,59.125,7.833,550.958,558.792,617.917
2671,update,true,264955751134,264955752691,264955752928,264955766830,64.875,9.875,579.250,589.125,654.000
2672,update,true,264955925564,264955927547,264955927777,264955943878,82.625,9.583,670.875,680.458,763.083
2673,update,true,264956110393,264956112433,264956112676,264956131098,85.000,10.125,767.583,777.708,862.708
2674,update,true,264956301756,264956303870,264956304115,264956322519,88.083,10.208,766.833,777.042,865.125
2675,update,true,264956490868,264956492132,264956492316,264956508870,52.667,7.667,689.750,697.417,750.083
2676,update,true,264956680921,264956682808,264956683009,264956699632,78.625,8.375,692.625,701.000,779.625
2677,update,true,264956883500,264956885279,264956885467,264956902241,74.125,7.833,698.917,706.750,780.875
2678,update,true,264957058552,264957059761,264957059879,264957072759,50.375,4.917,536.667,541.583,591.958
2679,update,true,264957257454,264957258406,264957258553,264957270009,39.667,6.125,477.333,483.458,523.125
